Selection	View	Channel	Begin Date Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call Type	Match
246	Spectrogram 1	3	2019/2/3  9:00:39.7391	8440.739119022	8445.211167935	13.527	30.918	D	Match
247	Spectrogram 1	3	2019/2/3  9:00:43.6149	8444.614894746	8447.968931431	14.493	28.986	D	Match
248	Spectrogram 1	3	2019/2/3  9:00:45.8509	8446.850919203	8449.832285145	19.324	58.937	D	Match
249	Spectrogram 1	3	2019/2/3  9:00:48.3105	8449.310546105	8454.677004801	31.884	98.551	D	Match
250	Spectrogram 1	3	2019/2/3  9:00:52.1863	8453.186321830	8456.093153623	57.488	87.440	D	Match
251	Spectrogram 1	3	2019/2/3  9:00:55.3913	8456.391290217	8459.298122011	34.783	84.541	D	Match
252	Spectrogram 1	3	2019/2/3  9:00:56.8820	8457.881973188	8460.490668388	36.232	78.261	D	
253	Spectrogram 1	3	2019/2/3  9:00:49.9503	8450.950297373	8454.602470652	33.333	85.024	D	
254	Spectrogram 1	3	2019/2/3  9:00:59.3416	8460.341600091	8462.726692844	47.343	79.710	D	Match
255	Spectrogram 1	3	2019/2/3  9:01:10.2236	8471.223585779	8473.757746830	40.580	85.990	D	
256	Spectrogram 1	3	2019/2/3  9:01:11.4907	8472.490666304	8474.875759058	44.444	80.193	D	Match
257	Spectrogram 1	3	2019/2/3  9:01:14.2484	8475.248429801	8477.857125000	37.681	68.599	D	
258	Spectrogram 1	3	2019/2/3  9:01:18.7950	8479.795012862	8482.627310507	43.961	99.517	D	Match
259	Spectrogram 1	3	2019/2/3  9:01:34.6708	8495.670805254	8498.354034601	37.681	87.923	D	Match
260	Spectrogram 1	3	2019/2/3  9:01:42.9441	8503.944095743	8507.894405616	26.087	53.140	D	Match
261	Spectrogram 1	3	2019/2/3  9:01:48.6832	8509.683225181	8511.770181341	17.874	41.546	D	Match
262	Spectrogram 1	3	2019/2/3  9:01:53.8261	8514.826081431	8516.763969293	33.333	44.444	D	Match
263	Spectrogram 1	3	2019/2/3  9:01:58.6708	8519.670801087	8521.757757246	33.816	48.309	D	Match
265	Spectrogram 1	3	2019/2/3  9:02:19.5404	8540.540362681	8542.925455435	54.589	67.150	D	
266	Spectrogram 1	3	2019/2/3  9:02:35.3416	8556.341602174	8559.248433967	36.715	76.812	D	Match
267	Spectrogram 1	3	2019/2/3  9:02:56.3602	8577.360232065	8580.714268750	50.725	76.329	D	Match
268	Spectrogram 1	3	2019/2/3  9:03:07.0931	8588.093149457	8595.322961866	39.130	99.034	D	Match
269	Spectrogram 1	3	2019/2/3  9:03:14.6956	8595.695632609	8598.900600996	35.749	53.140	D	Match
270	Spectrogram 1	3	2019/2/3  9:03:20.8075	8601.807451540	8605.012419928	56.522	93.237	D	
271	Spectrogram 1	3	2019/2/3  9:03:36.3851	8617.385088587	8622.527944837	47.343	85.507	D	Match
272	Spectrogram 1	3	2019/2/3  9:03:49.3540	8630.354030435	8634.304340308	57.005	84.541	D	
273	Spectrogram 1	3	2019/2/3  9:04:00.9068	8641.906823460	8645.335394293	37.198	69.565	D	Match
274	Spectrogram 1	3	2019/2/3  9:04:05.0062	8646.006201630	8652.118001812	22.705	82.126	D	Match
275	Spectrogram 1	3	2019/2/3  9:04:37.4720	8678.472044746	8680.782603351	51.691	89.372	D	Match
276	Spectrogram 1	3	2019/2/3  9:04:44.4783	8685.478254710	8687.267074275	38.647	67.150	D	Match
277	Spectrogram 1	3	2019/2/3  9:04:53.3478	8694.347818388	8696.881979438	44.928	89.855	D	Match
278	Spectrogram 1	3	2019/2/3  9:05:02.2919	8703.291916214	8706.944089493	36.232	79.227	D	Match
279	Spectrogram 1	3	2019/2/3  9:05:07.0621	8708.062101721	8713.577628714	31.884	77.778	D	Match
280	Spectrogram 1	3	2019/2/3  9:04:13.5466	8654.546583062	8658.347824638	57.488	83.575	D	
281	Spectrogram 1	3	2019/2/3  9:04:19.8820	8660.881985688	8662.596271105	16.425	66.667	D	
282	Spectrogram 1	3	2019/2/3  9:04:24.5776	8665.577637047	8669.826083514	43.478	88.889	D	
283	Spectrogram 1	3	2019/2/3  9:04:53.7205	8694.720489130	8701.950301540	21.256	27.536	Antarctic	Match
284	Spectrogram 1	3	2019/2/3  9:06:02.4410	8763.440976178	8765.900603080	41.546	74.879	D	Match
285	Spectrogram 1	3	2019/2/3  9:06:08.1801	8769.180105616	8771.714266667	29.469	73.430	D	Match
286	Spectrogram 1	3	2019/2/3  9:05:52.9006	8753.900605163	8755.391288134	40.097	81.643	D	Match
287	Spectrogram 1	3	2019/2/3  9:05:37.6211	8738.621104710	8742.645948732	44.928	85.024	D	Match
288	Spectrogram 1	3	2019/2/3  9:05:30.9130	8731.913031341	8735.416136322	51.208	85.507	D	
289	Spectrogram 1	3	2019/2/3  9:05:58.6397	8759.639734601	8761.875759058	17.874	54.106	D	
290	Spectrogram 1	3	2019/2/3  9:06:19.9565	8780.956519837	8785.130432156	30.918	79.227	D	Match
291	Spectrogram 1	3	2019/2/3  9:08:07.9565	8888.956519837	8896.037263949	21.739	28.502	Antarctic	Match
292	Spectrogram 1	3	2019/2/3  9:09:01.9938	8942.993777536	8948.658372826	17.874	28.019	Antarctic	Match
293	Spectrogram 1	3	2019/2/3  9:09:07.9565	8948.956509420	8951.267068025	19.807	39.130	20Hz	
294	Spectrogram 1	3	2019/2/3  9:09:31.0621	8972.062095471	8974.447188225	16.908	28.019	20Hz	
295	Spectrogram 1	3	2019/2/3  9:08:04.0807	8885.080744112	8889.180122283	31.401	86.957	D	Match
296	Spectrogram 1	3	2019/2/3  9:08:17.0497	8898.049685960	8901.254654348	35.749	99.034	D	Match
297	Spectrogram 1	3	2019/2/3  9:08:23.9814	8904.981361775	8908.111796014	44.928	94.686	D	Match
298	Spectrogram 1	3	2019/2/3  9:08:31.9565	8912.956515670	8916.757757246	32.367	81.643	D	Match
299	Spectrogram 1	3	2019/2/3  9:08:37.2484	8918.248440217	8923.465830616	28.986	89.372	D	Match
300	Spectrogram 1	3	2019/2/3  9:08:43.9565	8924.956513587	8927.639742935	36.232	79.710	D	Match
301	Spectrogram 1	3	2019/2/3  9:08:55.8820	8936.881977355	8942.770175091	31.884	80.193	D	Match
302	Spectrogram 1	3	2019/2/3  9:09:03.1863	8944.186323913	8947.987565489	42.029	84.541	D	Match
303	Spectrogram 1	3	2019/2/3  9:09:15.5590	8956.558992572	8962.074519565	44.928	91.787	D	Match
304	Spectrogram 1	3	2019/2/3  9:09:36.0497	8977.049688043	8981.298134511	35.266	81.643	D	Match
305	Spectrogram 1	3	2019/2/3  9:09:43.7267	8984.726705344	8988.602481069	27.053	90.821	D	Match
306	Spectrogram 1	3	2019/2/3  9:09:50.8820	8991.881983605	8995.086951993	26.087	93.720	D	
307	Spectrogram 1	3	2019/2/3  9:09:57.8137	8998.813659420	9001.795025362	27.536	61.836	D	
308	Spectrogram 1	3	2019/2/3  9:14:16.7453	9257.745328986	9260.428558333	31.401	81.159	D	Match
309	Spectrogram 1	3	2019/2/3  9:16:06.1615	9367.161477808	9372.527936504	19.324	28.502	Antarctic	Match
310	Spectrogram 1	3	2019/2/3  9:16:16.8199	9377.819861051	9379.981351359	46.377	76.329	D	Match
311	Spectrogram 1	3	2019/2/3  9:16:34.7826	9395.782590851	9400.105571467	54.106	88.889	D	Match
312	Spectrogram 1	3	2019/2/3  9:17:02.8074	9423.807449457	9425.670803170	33.333	61.836	D	
313	Spectrogram 1	3	2019/2/3  9:20:10.5155	9610.515510326	9612.453398188	36.715	50.242	D	Match
314	Spectrogram 1	3	2019/2/3  9:20:17.0745	9617.074515399	9618.937869112	34.783	49.275	D	Match
315	Spectrogram 1	3	2019/2/3  9:20:22.1428	9622.142837500	9624.975135145	36.232	48.792	D	Match
316	Spectrogram 1	3	2019/2/3  9:20:16.6273	9616.627310507	9627.434762047	19.807	27.536	Antarctic	Match
317	Spectrogram 1	3	2019/2/3  9:20:34.5155	9634.515524909	9637.198754257	39.614	82.609	D	Match
318	Spectrogram 1	3	2019/2/3  9:20:59.3354	9659.335396377	9661.347818388	59.420	92.271	D	Match
319	Spectrogram 1	3	2019/2/3  9:21:10.6646	9670.664586957	9673.720487047	37.198	69.082	D	Match
320	Spectrogram 1	3	2019/2/3  9:21:26.9130	9686.913031341	9688.701850906	37.681	73.913	D	Match
321	Spectrogram 1	3	2019/2/3  9:22:27.1366	9747.136642120	9753.472044746	20.290	27.053	Antarctic	Match
322	Spectrogram 1	3	2019/2/3  9:23:13.0497	9793.049677627	9800.503092482	21.256	28.502	Antarctic	
323	Spectrogram 1	3	2019/2/3  9:27:40.7019	10060.701861322	10066.739127355	22.222	27.536	Antarctic	Match
324	Spectrogram 1	3	2019/2/3  9:30:22.7391	10222.739119022	10228.776385054	18.357	30.435	Antarctic	Match
325	Spectrogram 1	3	2019/2/3  9:30:09.6211	10209.621108877	10213.049679710	56.039	89.855	D	Match
326	Spectrogram 1	3	2019/2/3  9:31:22.5155	10282.515524909	10288.999995833	18.841	29.952	Antarctic	Match
327	Spectrogram 1	3	2019/2/3  9:31:54.4161	10314.416140489	10317.770177174	27.053	71.014	D	Match
328	Spectrogram 1	3	2019/2/3  9:32:33.7702	10353.770170924	10359.881971105	20.290	30.918	Antarctic	Match
329	Spectrogram 1	3	2019/2/3  9:33:26.2422	10406.242230254	10408.776391304	36.715	74.879	D	Match
330	Spectrogram 1	3	2019/2/3  9:40:33.8447	10833.844715489	10837.273286322	42.512	96.618	D	Match
331	Spectrogram 1	3	2019/2/3  9:41:24.0062	10884.006197464	10888.031041486	48.309	83.575	D	
332	Spectrogram 1	3	2019/2/3  9:42:10.2733	10930.273288406	10931.689437228	14.976	33.333	20Hz	
333	Spectrogram 1	3	2019/2/3  9:41:53.1304	10913.130434239	10914.844719656	31.884	73.913	D	
334	Spectrogram 1	3	2019/2/3  9:41:55.5901	10915.590061141	10917.080744112	38.164	70.531	D	
335	Spectrogram 1	3	2019/2/3  9:47:25.8509	11245.850929620	11250.322978533	53.623	95.652	D	Match
336	Spectrogram 1	3	2019/2/3  9:48:06.1739	11286.173903986	11289.006201630	63.768	86.957	D	
337	Spectrogram 1	3	2019/2/3  9:48:26.8944	11306.894397283	11312.186321830	46.860	85.507	D	
338	Spectrogram 1	3	2019/2/3  9:48:44.6335	11324.633524638	11331.341598007	60.386	95.652	D	Match
339	Spectrogram 1	3	2019/2/3  9:55:51.9379	11751.937873279	11755.217375815	60.386	93.720	D	Match
340	Spectrogram 1	3	2019/2/3  9:56:18.8012	11778.801241576	11786.403724728	21.256	29.469	Antarctic	Match
341	Spectrogram 1	3	2019/2/3  9:56:42.3540	11802.354032518	11807.198752174	21.739	28.986	Antarctic	
342	Spectrogram 1	3	2019/2/3  9:57:57.2609	11877.260851812	11883.745322736	32.850	73.913	D	
343	Spectrogram 1	3	2019/2/3  9:59:41.9068	11981.906815127	11983.024827355	29.469	59.903	40Hz	
344	Spectrogram 1	3	2019/2/3  10:03:38.9255	12218.925463768	12225.484468841	20.290	27.536	Antarctic	
345	Spectrogram 1	3	2019/2/3  10:04:55.4720	12295.472034330	12301.658368659	21.739	29.469	Antarctic	
347	Spectrogram 1	3	2019/2/3  10:06:52.9068	12412.906831793	12424.310556522	21.739	27.536	Antarctic	Match
348	Spectrogram 1	3	2019/2/3  10:07:55.1428	12475.142845833	12484.310546105	21.256	29.469	Antarctic	
349	Spectrogram 1	3	2019/2/3  10:07:37.0310	12457.031047736	12460.012413678	46.860	77.778	D	
350	Spectrogram 1	3	2019/2/3  10:09:52.9068	12592.906819293	12599.913029257	20.290	28.019	Antarctic	
351	Spectrogram 1	3	2019/2/3  10:10:21.9751	12621.975137228	12628.161471558	20.290	29.952	Antarctic	
352	Spectrogram 1	3	2019/2/3  10:10:33.3789	12633.378880707	12644.111798098	19.324	29.469	Antarctic	Match
353	Spectrogram 1	3	2019/2/3  10:11:13.5528	12673.552786775	12681.229804076	21.739	26.570	Antarctic	Match
354	Spectrogram 1	3	2019/2/3  10:11:42.3975	12702.397502264	12710.670792754	21.739	27.536	Antarctic	
355	Spectrogram 1	3	2019/2/3  10:11:24.5838	12684.583840761	12688.906821377	36.232	68.116	D	
356	Spectrogram 1	3	2019/2/3  10:11:49.4782	12709.478246377	12715.962717301	33.333	76.812	D	Match
357	Spectrogram 1	3	2019/2/3  10:12:50.8199	12770.819869384	12776.484464674	35.266	79.227	D	
358	Spectrogram 1	3	2019/2/3  10:13:50.3727	12830.372654076	12843.192527627	19.807	30.435	Antarctic	Match
359	Spectrogram 1	3	2019/2/3  10:13:44.3354	12824.335388043	12827.540356431	39.614	84.541	D	
360	Spectrogram 1	3	2019/2/3  10:16:14.9689	12974.968939764	12987.639745018	19.807	29.469	Antarctic	Match
361	Spectrogram 1	3	2019/2/3  10:17:07.4410	13027.440980344	13038.173897736	20.290	28.986	Antarctic	Match
362	Spectrogram 1	3	2019/2/3  10:18:01.5528	13081.552790942	13095.937881612	17.874	28.019	Antarctic	Match
363	Spectrogram 1	3	2019/2/3  10:18:03.1925	13083.192542210	13085.503100815	38.647	89.855	D	
364	Spectrogram 1	3	2019/2/3  10:18:06.1739	13086.173908152	13087.962727717	38.647	89.372	D	
365	Spectrogram 1	3	2019/2/3  10:18:41.2795	13121.279492120	13125.229801993	43.961	94.686	D	
366	Spectrogram 1	3	2019/2/3  10:18:45.5279	13125.527938587	13128.062099638	49.758	91.304	D	
367	Spectrogram 1	3	2019/2/3  10:18:59.2422	13139.242221920	13149.304331975	18.841	29.952	Antarctic	Match
368	Spectrogram 1	3	2019/2/3  10:21:23.9565	13284.956519837	13286.894407699	38.164	97.101	D	
369	Spectrogram 1	3	2019/2/3  10:21:30.0683	13291.068320018	13294.049685960	27.053	96.135	D	
370	Spectrogram 1	3	2019/2/3  10:22:27.9814	13348.981353442	13351.962719384	37.681	85.990	D	Match
371	Spectrogram 1	3	2019/2/3  10:24:44.3789	13485.378864040	13487.391286051	35.749	66.667	D	Match
372	Spectrogram 1	3	2019/2/3  10:24:50.7143	13491.714266667	13493.726688678	34.300	99.517	D	
373	Spectrogram 1	3	2019/2/3  10:25:34.8385	13535.838501359	13538.596264855	52.174	90.821	D	Match
374	Spectrogram 1	3	2019/2/3  10:26:07.6335	13568.633526721	13576.832283062	21.739	31.884	Antarctic	Match
375	Spectrogram 1	3	2019/2/3  10:26:23.9565	13584.956505254	13588.236007790	44.444	88.889	D	
376	Spectrogram 1	3	2019/2/3  10:26:26.9379	13587.937871196	13591.068305435	37.681	93.237	D	
377	Spectrogram 1	3	2019/2/3  10:26:18.2174	13579.217375815	13582.347810054	36.715	81.643	D	
