Selection	View	Channel	Begin Date Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call Type	Match
331	Spectrogram 1	3	2019/2/3  6:15:38.7205	15338.720482880	15340.211165851	13.147	29.084	20Hz	
332	Spectrogram 1	3	2019/2/3  6:16:01.8261	15361.826068931	15363.614888496	11.952	30.677	20Hz	
333	Spectrogram 1	3	2019/2/3  6:16:18.7453	15378.745339402	15380.608693116	13.147	32.669	20Hz	
334	Spectrogram 1	3	2019/2/3  6:16:37.9751	15397.975149728	15400.509310779	41.434	81.275	D	Match
335	Spectrogram 1	3	2019/2/3  6:16:34.3975	15394.397510598	15397.677013134	29.880	77.291	D	Match
336	Spectrogram 1	3	2019/2/3  6:16:27.2422	15387.242232337	15389.925461685	29.084	75.697	D	Match
337	Spectrogram 1	3	2019/2/3  6:16:20.4596	15380.459624819	15384.037263949	40.239	81.673	D	
338	Spectrogram 1	3	2019/2/3  6:16:30.4472	15390.447200725	15392.086951993	14.741	31.474	20Hz	
339	Spectrogram 1	3	2019/2/3  6:16:41.0310	15401.031049819	15402.596266938	12.351	29.880	20Hz	
340	Spectrogram 1	3	2019/2/3  6:16:55.2671	15415.267072192	15417.726699094	34.263	76.892	D	
341	Spectrogram 1	3	2019/2/3  6:16:57.1304	15417.130425906	15418.993779620	12.351	31.474	20Hz	
342	Spectrogram 1	3	2019/2/3  6:17:07.0435	15427.043467663	15430.695640942	19.522	72.510	D	
343	Spectrogram 1	3	2019/2/3  6:17:28.5838	15448.583836594	15450.298122011	13.944	35.060	20Hz	
344	Spectrogram 1	3	2019/2/3  6:17:37.3043	15457.304331975	15460.062095471	13.944	63.347	D	
345	Spectrogram 1	3	2019/2/3  6:17:33.8012	15453.801226993	15458.198741757	17.928	52.191	D	
346	Spectrogram 1	3	2019/2/3  6:17:47.6646	15467.664578623	15469.229795743	14.741	35.458	20Hz	
347	Spectrogram 1	3	2019/2/3  6:21:00.5279	15661.527936504	15663.018619475	13.546	29.880	20Hz	
348	Spectrogram 1	3	2019/2/3  6:21:09.6956	15670.695636775	15672.708058786	14.343	33.068	20Hz	
349	Spectrogram 1	3	2019/2/3  6:21:19.3851	15680.385076087	15683.068305435	14.343	29.482	20Hz	
350	Spectrogram 1	3	2019/2/3  6:20:24.9006	15625.900613496	15627.391296467	15.139	29.084	20Hz	
351	Spectrogram 1	3	2019/2/3  6:23:04.5528	15785.552778442	15796.509298279	19.124	28.287	Antarctic	Match
352	Spectrogram 1	3	2019/2/3  6:24:39.0621	15880.062097554	15886.248431884	21.116	28.287	Antarctic	
353	Spectrogram 1	3	2019/2/3  6:25:15.2857	15916.285712500	15920.236022373	39.841	80.478	D	
354	Spectrogram 1	3	2019/2/3  6:27:14.1677	16035.167698188	16040.608691033	21.116	27.888	Antarctic	
355	Spectrogram 1	3	2019/2/3  6:27:58.4410	16079.440982428	16082.645950815	33.466	74.502	D	
356	Spectrogram 1	3	2019/2/3  6:28:42.3416	16123.341595924	16126.844700906	30.279	81.275	D	
357	Spectrogram 1	3	2019/2/3  6:28:49.5714	16130.571408333	16133.329171830	35.458	63.745	D	
358	Spectrogram 1	3	2019/2/3  6:28:54.3416	16135.341612591	16139.440990761	32.669	72.112	D	
359	Spectrogram 1	3	2019/2/3  6:29:00.0807	16141.080742029	16144.956517754	23.506	63.347	D	
360	Spectrogram 1	3	2019/2/3  6:29:07.4596	16148.459622736	16152.409932609	25.498	50.996	D	
361	Spectrogram 1	3	2019/2/3  6:29:23.1863	16164.186328080	16165.527942754	14.343	31.873	20Hz	
362	Spectrogram 1	1	2019/2/3  6:32:29.0745	16350.074532065	16354.173910236	34.263	65.339	D	Match
363	Spectrogram 1	1	2019/2/3  6:32:35.3354	16356.335400543	16359.540368931	39.442	80.876	D	Match
364	Spectrogram 1	1	2019/2/3  6:32:42.6397	16363.639747101	16367.068317935	26.295	66.135	D	Match
365	Spectrogram 1	1	2019/2/3  6:32:57.0994	16378.099371920	16381.751545199	29.880	78.884	D	Match
366	Spectrogram 1	1	2019/2/3  6:34:09.5466	16450.546583062	16457.478258877	21.514	28.287	Antarctic	
367	Spectrogram 1	1	2019/2/3  6:34:16.1801	16457.180122283	16460.534158967	31.873	77.291	D	
368	Spectrogram 1	1	2019/2/3  6:34:39.9565	16480.956515670	16489.527942754	21.514	27.888	Antarctic	
369	Spectrogram 1	1	2019/2/3  6:38:43.0124	16724.012411594	16726.695640942	34.661	86.056	D	
370	Spectrogram 1	1	2019/2/3  6:38:49.1987	16730.198745924	16732.956509420	33.466	78.088	D	
371	Spectrogram 1	1	2019/2/3  6:38:56.8758	16737.875763225	16739.962719384	27.490	47.410	D	
372	Spectrogram 1	1	2019/2/3  6:39:01.6459	16742.645948732	16745.254643931	29.084	62.948	D	
