Selection	View	Channel	Begin Date Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call Type	Match
253	Spectrogram 1	2	2019/2/5  4:15:40.3106	14141.310558605	14155.844717572	20.400	30.800	Antarctic	Match
254	Spectrogram 1	2	2019/2/5  4:16:52.6087	14213.608682699	14230.900605163	19.900	28.400	Antarctic	Match
255	Spectrogram 1	2	2019/2/5  4:23:19.2484	14599.248442301	14604.465832699	44.500	87.700	D	Match
256	Spectrogram 1	2	2019/2/5  4:26:22.2298	14782.229795743	14785.211161685	42.200	93.800	D	Match
257	Spectrogram 1	2	2019/2/5  4:28:36.0186	14916.018629891	14918.478256793	34.600	66.800	D	Match
258	Spectrogram 1	2	2019/2/5  4:28:28.1180	14908.118010145	14920.118008062	20.900	28.400	Antarctic	Match
259	Spectrogram 1	2	2019/2/5  4:28:43.1739	14923.173908152	14925.633535054	37.900	72.500	D	Match
260	Spectrogram 1	2	2019/2/5  4:29:36.5404	14976.540358514	14979.372656159	32.700	91.900	D	Match
261	Spectrogram 1	2	2019/2/5  4:30:35.4224	15035.422354620	15039.298130344	35.500	79.100	D	
262	Spectrogram 1	2	2019/2/5  4:34:32.6646	15272.664586957	15275.571418750	48.800	87.200	D	Match
263	Spectrogram 1	2	2019/2/5  4:34:38.3292	15278.329182246	15281.534150634	38.900	81.000	D	Match
264	Spectrogram 1	2	2019/2/5  4:34:43.3230	15283.322970199	15286.453404438	33.200	86.300	D	Match
265	Spectrogram 1	2	2019/2/5  4:34:47.5714	15287.571416667	15290.701850906	45.500	79.100	D	Match
266	Spectrogram 1	2	2019/2/5  4:34:54.9503	15294.950297373	15298.378868207	37.000	71.600	D	Match
267	Spectrogram 1	2	2019/2/5  4:35:01.5093	15301.509302446	15304.863339130	40.800	74.900	D	Match
268	Spectrogram 1	2	2019/2/5  4:35:07.0248	15307.024829438	15310.080729529	40.800	73.000	D	Match
269	Spectrogram 1	2	2019/2/5  4:35:13.5093	15313.509300362	15316.714268750	39.800	74.400	D	Match
270	Spectrogram 1	2	2019/2/5  4:35:18.2050	15318.204951721	15322.006193297	36.000	73.000	D	Match
271	Spectrogram 1	2	2019/2/5  4:35:40.5652	15340.565215036	15346.527946920	56.900	92.400	D	
272	Spectrogram 1	2	2019/2/5  4:36:59.0497	15419.049673460	15422.478244293	44.500	82.000	D	Match
273	Spectrogram 1	2	2019/2/5  4:37:26.8509	15446.850929620	15449.757761413	35.100	84.400	D	Match
274	Spectrogram 1	2	2019/2/5  4:37:32.2174	15452.217388315	15454.751549366	31.800	91.900	D	Match
275	Spectrogram 1	2	2019/2/5  4:37:53.3851	15473.385086504	15477.186328080	37.000	80.600	D	Match
276	Spectrogram 1	2	2019/2/5  4:38:26.5528	15506.552782609	15509.683216848	39.300	84.800	D	Match
277	Spectrogram 1	2	2019/2/5  4:38:39.1491	15519.149053714	15522.801226993	39.300	77.700	D	Match
278	Spectrogram 1	2	2019/2/5  4:38:19.2484	15499.248436051	15502.378870290	66.400	96.200	D	
279	Spectrogram 1	2	2019/2/5  4:38:55.2484	15535.248429801	15536.664578623	36.000	75.400	D	Match
280	Spectrogram 1	2	2019/2/5  4:39:14.3292	15554.329190580	15557.310556522	39.800	87.200	D	Match
281	Spectrogram 1	2	2019/2/5  4:39:20.7391	15560.739127355	15563.944095743	47.900	83.400	D	Match
282	Spectrogram 1	2	2019/2/5  4:39:54.2795	15594.279494203	15595.919245471	40.800	64.900	D	Match
283	Spectrogram 1	2	2019/2/5  4:40:35.7205	15635.720480797	15638.254641848	40.300	78.200	D	Match
284	Spectrogram 1	2	2019/2/5  4:40:41.3851	15641.385076087	15644.739112772	38.900	79.100	D	Match
285	Spectrogram 1	2	2019/2/5  4:40:51.9689	15651.968925181	15655.248427717	37.900	79.600	D	Match
286	Spectrogram 1	2	2019/2/5  4:41:19.7702	15679.770181341	15683.347820471	42.700	81.500	D	Match
287	Spectrogram 1	2	2019/2/5  4:48:34.5279	16114.527944837	16123.099371920	20.900	29.400	Antarctic	
288	Spectrogram 1	2	2019/2/5  4:48:59.5714	16139.571418750	16142.403716395	42.200	88.200	D	Match
289	Spectrogram 1	2	2019/2/5  4:49:05.8323	16145.832287228	16148.515516576	42.700	96.700	D	Match
290	Spectrogram 1	2	2019/2/5  4:50:01.1366	16201.136644203	16203.670805254	59.700	90.500	D	
291	Spectrogram 1	2	2019/2/5  4:50:16.6397	16216.639747101	16219.621113043	50.200	81.000	D	
292	Spectrogram 1	2	2019/2/5  4:51:40.7143	16300.714285417	16310.701861322	21.300	30.300	Antarctic	
293	Spectrogram 1	2	2019/2/5  5:03:45.4845	17025.484458424	17028.018619475	48.800	87.200	D	Match
294	Spectrogram 1	2	2019/2/5  5:03:52.6397	17032.639736685	17036.291909964	38.900	82.900	D	Match
295	Spectrogram 1	2	2019/2/5  5:04:22.5279	17062.527930254	17065.807432790	41.700	73.900	D	
296	Spectrogram 1	2	2019/2/5  5:04:38.0311	17078.031051902	17080.714281250	48.300	77.700	D	
297	Spectrogram 1	2	2019/2/5  5:05:01.6584	17101.658376993	17104.043469746	57.300	84.400	D	
298	Spectrogram 1	2	2019/2/5  5:06:34.0062	17194.006205797	17197.211174185	61.600	92.900	D	Match
299	Spectrogram 1	2	2019/2/5  5:07:43.2484	17263.248429801	17268.167683605	53.600	78.200	D	
300	Spectrogram 1	2	2019/2/5  5:08:09.2609	17289.260866395	17292.465834783	52.100	83.400	D	
301	Spectrogram 1	2	2019/2/5  5:09:11.5714	17351.571414583	17354.701848822	46.000	84.800	D	
302	Spectrogram 1	2	2019/2/5  5:11:40.1925	17500.192544293	17506.677015217	41.200	86.300	D	
303	Spectrogram 1	2	2019/2/5  5:14:43.4720	17683.472034330	17685.708058786	47.900	81.500	D	
304	Spectrogram 1	2	2019/2/5  5:15:03.8199	17703.819856884	17707.472030163	50.200	77.300	D	
305	Spectrogram 1	2	2019/2/5  5:15:36.8385	17736.838503442	17738.999993750	50.700	87.200	D	
306	Spectrogram 1	2	2019/2/5  5:15:47.6460	17747.645954982	17750.180116033	45.000	84.400	D	
