Selection	View	Channel	Begin Date Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call Type	Match
248	Spectrogram 1	3	2019/2/5  8:34:34.8074	11674.807447373	11678.459620652	31.977	72.093	D	
249	Spectrogram 1	3	2019/2/5  8:34:46.7329	11686.732911141	11689.490674638	24.419	54.651	D	Match
250	Spectrogram 1	3	2019/2/5  8:34:51.2050	11691.204960054	11698.360238315	33.721	52.907	D	Match
251	Spectrogram 1	3	2019/2/5  8:34:47.7019	11687.701855072	11691.428562500	30.233	68.605	D	
252	Spectrogram 1	3	2019/2/5  8:36:10.4348	11770.434778714	11772.596269022	42.442	83.721	D	Match
253	Spectrogram 1	3	2019/2/5  8:36:19.1553	11779.155274094	11781.540366848	55.233	80.814	D	Match
254	Spectrogram 1	3	2019/2/5  8:36:48.2981	11808.298126178	11811.428560417	45.349	84.884	D	Match
255	Spectrogram 1	3	2019/2/5  8:38:11.9255	11891.925459601	11893.639745018	27.907	77.907	D	
256	Spectrogram 1	3	2019/2/5  8:40:19.9751	12019.975145562	12024.223592029	30.814	45.349	D	Match
257	Spectrogram 1	3	2019/2/5  8:40:24.1491	12024.149057880	12027.503094565	54.070	79.070	D	Match
258	Spectrogram 1	3	2019/2/5  8:40:41.6646	12041.664582790	12043.975141395	44.767	82.558	D	Match
259	Spectrogram 1	3	2019/2/5  8:41:07.1553	12067.155261594	12071.105571467	29.070	51.744	D	Match
260	Spectrogram 1	3	2019/2/5  8:41:16.9193	12076.919253804	12079.900619746	34.884	45.930	D	Match
261	Spectrogram 1	3	2019/2/5  8:41:26.6832	12086.683227264	12089.291922464	59.302	84.302	D	Match
262	Spectrogram 1	3	2019/2/5  8:41:36.8944	12096.894405616	12098.906827627	31.395	49.419	D	Match
263	Spectrogram 1	3	2019/2/5  8:41:40.0248	12100.024839855	12104.198752174	31.395	49.419	D	Match
264	Spectrogram 1	3	2019/2/5  8:41:59.4783	12119.478252627	12122.310550272	29.651	53.488	D	Match
265	Spectrogram 1	3	2019/2/5  8:42:05.6646	12125.664586957	12128.571418750	26.744	68.023	D	Match
266	Spectrogram 1	3	2019/2/5  8:42:10.8820	12130.881977355	12134.236014040	31.395	63.953	D	Match
267	Spectrogram 1	3	2019/2/5  8:42:20.1987	12140.198745924	12143.478248460	33.140	86.047	D	Match
268	Spectrogram 1	3	2019/2/5  8:43:01.1180	12181.117993478	12182.981347192	56.395	88.372	D	Match
269	Spectrogram 1	3	2019/2/5  8:43:27.5031	12207.503100815	12213.018627808	30.814	49.419	D	Match
270	Spectrogram 1	3	2019/2/5  8:43:35.8509	12215.850925453	12219.130427989	32.558	48.256	D	Match
271	Spectrogram 1	3	2019/2/5  8:43:42.4845	12222.484464674	12226.956513587	45.930	86.628	D	Match
272	Spectrogram 1	3	2019/2/5  8:43:51.2050	12231.204960054	12236.347816304	42.442	80.233	D	Match
273	Spectrogram 1	3	2019/2/5  8:44:09.0932	12249.093155707	12251.701850906	43.023	94.767	D	Match
274	Spectrogram 1	3	2019/2/5  8:44:17.6646	12257.664582790	12264.223587862	33.140	72.093	D	Match
275	Spectrogram 1	3	2019/2/5  8:44:54.5590	12294.559005072	12300.372668659	38.953	83.721	D	Match
276	Spectrogram 1	3	2019/2/5  8:45:52.3975	12352.397504348	12355.602472736	45.349	79.070	D	Match
277	Spectrogram 1	3	2019/2/5  8:46:03.5031	12363.503092482	12367.975141395	34.302	48.256	D	Match
278	Spectrogram 1	3	2019/2/5  8:46:10.0621	12370.062097554	12373.565202536	21.512	83.140	D	Match
279	Spectrogram 1	3	2019/2/5  8:46:23.7764	12383.776380888	12386.385076087	25.581	92.442	D	Match
280	Spectrogram 1	3	2019/2/5  8:46:32.7950	12392.795012862	12396.670788587	46.512	84.884	D	Match
281	Spectrogram 1	3	2019/2/5  8:46:39.8012	12399.801222826	12402.857122917	27.907	58.721	D	
282	Spectrogram 1	3	2019/2/5  8:47:31.0807	12451.080735779	12455.552784692	34.884	63.953	D	Match
283	Spectrogram 1	3	2019/2/5  8:47:38.1615	12458.161479891	12461.515516576	26.744	74.419	D	Match
284	Spectrogram 1	3	2019/2/5  8:47:46.5838	12466.583838678	12469.863341214	25.581	35.465	D	Match
285	Spectrogram 1	3	2019/2/5  8:48:10.0621	12490.062095471	12492.745324819	19.767	70.930	D	
286	Spectrogram 1	3	2019/2/5  8:48:20.5714	12500.571410417	12502.583832428	33.721	61.047	D	
287	Spectrogram 1	3	2019/2/5  8:49:04.9192	12544.919247554	12547.229806159	29.651	51.163	D	Match
288	Spectrogram 1	3	2019/2/5  8:50:03.1304	12603.130417572	12605.590044475	26.163	48.837	D	Match
289	Spectrogram 1	3	2019/2/5  8:50:31.2298	12631.229810326	12635.329188496	40.698	83.140	D	Match
290	Spectrogram 1	3	2019/2/5  8:50:59.4783	12659.478252627	12662.086947826	56.977	99.419	D	Match
291	Spectrogram 1	3	2019/2/5  8:51:21.6149	12681.614894746	12684.074521649	41.860	79.070	D	Match
292	Spectrogram 1	3	2019/2/5  8:51:29.2174	12689.217377899	12693.242221920	18.023	81.977	D	
293	Spectrogram 1	3	2019/2/5  8:52:38.6087	12758.608688949	12765.167694022	18.023	47.674	D	
294	Spectrogram 1	3	2019/2/5  8:52:56.7950	12776.795021196	12782.906821377	39.535	74.419	D	Match
295	Spectrogram 1	3	2019/2/5  8:53:06.7826	12786.782597101	12793.192533877	51.163	73.837	D	Match
296	Spectrogram 1	3	2019/2/5  8:53:13.9379	12793.937875362	12799.527936504	56.395	84.884	D	Match
297	Spectrogram 1	3	2019/2/5  8:54:18.8571	12858.857137500	12867.130427989	47.674	79.070	D	Match
298	Spectrogram 1	3	2019/2/5  8:54:35.8509	12875.850923370	12880.322972283	14.535	28.488	Antarctic	Match
299	Spectrogram 1	3	2019/2/5  8:55:36.1490	12936.149049547	12944.496874185	19.186	31.395	Antarctic	Match
300	Spectrogram 1	3	2019/2/5  8:55:57.5404	12957.540368931	12963.503100815	41.860	83.721	D	Match
301	Spectrogram 1	3	2019/2/5  8:56:41.2919	13001.291914130	13011.055887591	18.023	29.070	Antarctic	Match
302	Spectrogram 1	3	2019/2/5  8:56:59.4782	13019.478246377	13024.546568478	36.047	55.814	D	
303	Spectrogram 1	3	2019/2/5  8:57:51.8012	13071.801237409	13074.186330163	39.535	96.512	D	Match
304	Spectrogram 1	3	2019/2/5  8:58:29.3664	13109.366448279	13114.211167935	41.279	73.837	D	Match
305	Spectrogram 1	3	2019/2/5  8:58:40.4720	13120.472036413	13122.857129167	34.302	71.512	D	Match
306	Spectrogram 1	3	2019/2/5  8:58:47.7764	13127.776382971	13132.397500181	36.628	48.837	D	Match
307	Spectrogram 1	3	2019/2/5  8:58:54.8571	13134.857127083	13140.298119928	35.465	50.000	D	Match
308	Spectrogram 1	3	2019/2/5  8:59:02.1615	13142.161473641	13148.944081159	34.302	50.581	D	Match
309	Spectrogram 1	3	2019/2/5  8:59:20.1242	13160.124222192	13163.478258877	57.558	95.349	D	Match
310	Spectrogram 1	3	2019/2/5  8:59:37.0435	13177.043473913	13183.975149728	33.140	63.953	D	Match
311	Spectrogram 1	3	2019/2/5  9:01:30.5590	13290.559000906	13293.167696105	43.023	80.814	D	Match
312	Spectrogram 1	3	2019/2/5  9:01:15.3540	13275.354034601	13277.142854167	30.814	61.628	D	Match
313	Spectrogram 1	3	2019/2/5  9:03:32.9441	13412.944091576	13416.074525815	25.581	61.047	D	
314	Spectrogram 1	3	2019/2/5  9:04:22.7329	13462.732902808	13464.968927264	28.488	71.512	D	
315	Spectrogram 1	3	2019/2/5  9:04:32.9441	13472.944081159	13484.422340036	19.767	29.070	Antarctic	
316	Spectrogram 1	3	2019/2/5  9:05:13.4161	13513.416142572	13515.652167029	44.767	79.651	D	Match
317	Spectrogram 1	3	2019/2/5  9:06:17.5900	13577.590044475	13582.136627536	20.930	69.186	D	
318	Spectrogram 1	3	2019/2/5  9:06:47.7019	13607.701859239	13613.440988678	47.093	81.395	D	Match
319	Spectrogram 1	3	2019/2/5  9:08:16.4720	13696.472030163	13701.167681522	40.698	80.233	D	Match
321	Spectrogram 1	3	2019/2/5  9:08:33.2422	13713.242232337	13722.186330163	20.930	29.070	Antarctic	Match
322	Spectrogram 1	3	2019/2/5  9:09:42.7826	13782.782592935	13791.875759058	19.186	30.233	Antarctic	Match
323	Spectrogram 1	3	2019/2/5  9:08:47.1056	13727.105583967	13734.558998822	18.605	30.814	Antarctic	
324	Spectrogram 1	3	2019/2/5  9:09:01.9379	13741.937879529	13749.838499275	16.279	31.395	Antarctic	
325	Spectrogram 1	3	2019/2/5  9:08:44.4224	13724.422354620	13727.254652264	66.279	91.860	D	Match
326	Spectrogram 1	3	2019/2/5  9:11:30.8571	13890.857127083	13892.944083243	48.256	72.093	D	Match
327	Spectrogram 1	3	2019/2/5  9:11:55.4534	13915.453396105	13918.285693750	19.767	72.674	D	
328	Spectrogram 1	3	2019/2/5  9:12:02.3106	13922.310556522	13923.801239493	41.279	79.070	D	
329	Spectrogram 1	3	2019/2/5  9:13:38.4596	14018.459608152	14022.260849728	23.256	76.744	D	
330	Spectrogram 1	3	2019/2/5  9:13:54.1863	14034.186332246	14036.645959149	45.930	80.233	D	Match
331	Spectrogram 1	3	2019/2/5  9:14:26.4596	14066.459618569	14072.422350453	37.209	78.488	D	Match
332	Spectrogram 1	3	2019/2/5  9:14:38.7578	14078.757753080	14084.944087409	19.186	29.651	Antarctic	
333	Spectrogram 1	3	2019/2/5  9:15:17.8136	14117.813646920	14120.049671377	43.023	99.419	D	Match
334	Spectrogram 1	3	2019/2/5  9:15:24.2236	14124.223583696	14126.832278895	22.093	61.628	D	Match
335	Spectrogram 1	3	2019/2/5  9:15:53.8882	14153.888193569	14156.347820471	22.093	65.698	D	
336	Spectrogram 1	3	2019/2/5  9:16:15.2050	14175.204960054	14177.366450362	43.605	73.837	D	Match
337	Spectrogram 1	3	2019/2/5  9:16:19.9006	14179.900611413	14181.913033424	22.093	68.023	D	
338	Spectrogram 1	3	2019/2/5  9:18:43.0062	14323.006195380	14325.093151540	47.093	82.558	D	Match
339	Spectrogram 1	3	2019/2/5  9:18:36.1491	14316.149053714	14318.534146467	24.419	73.837	D	
340	Spectrogram 1	3	2019/2/5  9:17:57.0186	14277.018625725	14279.180116033	23.837	60.465	D	
341	Spectrogram 1	3	2019/2/5  9:18:03.0559	14283.055891757	14290.658374909	20.349	29.070	Antarctic	
342	Spectrogram 1	3	2019/2/5  9:19:47.9255	14387.925457518	14392.919245471	38.372	85.465	D	
343	Spectrogram 1	3	2019/2/5  9:19:56.6460	14396.645952899	14403.428560417	19.767	76.163	D	Match
344	Spectrogram 1	3	2019/2/5  9:20:30.0807	14431.080729529	14433.763958877	25.000	79.651	D	
345	Spectrogram 1	3	2019/2/5  9:22:04.5900	14525.590048641	14527.975141395	52.326	96.512	D	Match
346	Spectrogram 1	3	2019/2/5  9:22:19.6459	14540.645946649	14543.999983333	41.860	96.512	D	Match
347	Spectrogram 1	3	2019/2/5  9:22:25.3105	14546.310541938	14549.142839583	23.256	70.930	D	
348	Spectrogram 1	3	2019/2/5  9:22:42.8261	14563.826085598	14570.906829710	23.256	76.163	D	Match
349	Spectrogram 1	3	2019/2/5  9:22:55.1988	14576.198754257	14581.714281250	31.977	90.698	D	Match
350	Spectrogram 1	3	2019/2/5  9:23:16.0683	14597.068315851	14600.422352536	17.442	76.163	D	
351	Spectrogram 1	3	2019/2/5  9:23:38.5776	14619.577628714	14622.186323913	37.209	56.977	D	
352	Spectrogram 1	3	2019/2/5  9:24:00.1925	14641.192531793	14644.248431884	21.512	78.488	D	
353	Spectrogram 1	3	2019/2/5  9:24:55.9441	14696.944093659	14701.863347464	20.349	62.209	D	Match
354	Spectrogram 1	3	2019/2/5  9:25:21.2857	14722.285704167	14726.981355525	35.465	77.907	D	Match
355	Spectrogram 1	3	2019/2/5  9:25:36.1925	14737.192533877	14740.472036413	20.349	65.116	D	
356	Spectrogram 1	3	2019/2/5  9:26:12.2671	14773.267061775	14780.347805888	18.023	30.233	Antarctic	
357	Spectrogram 1	3	2019/2/5  9:26:25.0870	14786.086954076	14793.540368931	37.209	81.977	D	Match
359	Spectrogram 1	3	2019/2/5  9:26:33.9565	14794.956517754	14799.428566667	36.628	75.581	D	Match
360	Spectrogram 1	3	2019/2/5  9:27:12.1180	14833.118001812	14835.801231159	19.186	70.349	D	Match
361	Spectrogram 1	3	2019/2/5  9:27:25.2360	14846.236011957	14849.962719384	35.465	76.744	D	
362	Spectrogram 1	3	2019/2/5  9:27:48.8633	14869.863337047	14876.422342120	40.116	80.814	D	Match
363	Spectrogram 1	3	2019/2/5  9:28:56.9130	14937.913033424	14940.447194475	20.349	69.767	D	
364	Spectrogram 1	3	2019/2/5  9:29:34.3292	14975.329175996	14979.652156612	51.163	81.977	D	Match
365	Spectrogram 1	3	2019/2/5  9:29:50.6522	14991.652173279	14995.304346558	20.930	76.744	D	
366	Spectrogram 1	3	2019/2/5  9:30:08.6894	15009.689437228	15014.683225181	26.163	83.140	D	Match
367	Spectrogram 1	3	2019/2/5  9:30:15.8447	15016.844715489	15020.571422917	38.372	78.488	D	
368	Spectrogram 1	3	2019/2/5  9:30:27.7702	15028.770179257	15035.701855072	17.442	28.488	Antarctic	
369	Spectrogram 1	3	2019/2/5  9:31:04.5155	15065.515514493	15067.751538949	17.442	66.860	D	
370	Spectrogram 1	3	2019/2/5  9:31:55.7950	15116.795027446	15121.267076359	18.605	34.884	D	
371	Spectrogram 1	3	2019/2/5  9:33:16.8136	15197.813646920	15209.962713134	20.930	27.326	Antarctic	Match
372	Spectrogram 1	3	2019/2/5  9:33:32.9130	15213.913041757	15221.888195652	45.930	85.465	D	Match
373	Spectrogram 1	3	2019/2/5  9:33:42.3789	15223.378878623	15233.142852083	20.930	28.488	Antarctic	Match
374	Spectrogram 1	3	2019/2/5  9:33:44.4658	15225.465834783	15231.503100815	32.558	61.047	D	Match
375	Spectrogram 1	3	2019/2/5  9:34:06.3043	15247.304340308	15254.012413678	21.512	27.907	Antarctic	
376	Spectrogram 1	3	2019/2/5  9:34:27.1739	15268.173901902	15275.031043569	44.186	69.186	D	Match
377	Spectrogram 1	3	2019/2/5  9:34:56.2422	15297.242219837	15304.248429801	18.023	29.651	Antarctic	
378	Spectrogram 1	3	2019/2/5  9:35:04.5155	15305.515510326	15309.689422645	43.605	78.488	D	Match
379	Spectrogram 1	3	2019/2/5  9:35:08.8385	15309.838490942	15314.310539855	45.349	84.884	D	Match
380	Spectrogram 1	3	2019/2/5  9:35:14.8758	15315.875756975	15319.229793659	44.186	90.116	D	Match
381	Spectrogram 1	3	2019/2/5  9:35:18.9752	15319.975153895	15323.552793025	28.488	96.512	D	Match
382	Spectrogram 1	3	2019/2/5  9:35:35.0000	15335.999995833	15340.546578895	27.907	77.907	D	Match
383	Spectrogram 1	3	2019/2/5  9:35:40.2919	15341.291920380	15345.614900996	26.744	80.814	D	Match
384	Spectrogram 1	3	2019/2/5  9:35:59.2236	15360.223594112	15363.577630797	20.349	81.395	D	
385	Spectrogram 1	3	2019/2/5  9:36:08.9130	15369.913033424	15374.086945743	30.233	56.395	D	
386	Spectrogram 1	3	2019/2/5  9:36:23.1491	15384.149055797	15389.142843750	18.605	34.884	D	
387	Spectrogram 1	3	2019/2/5  9:36:54.6025	15415.602466486	15420.894391033	27.907	68.605	D	Match
388	Spectrogram 1	3	2019/2/5  9:37:09.6584	15430.658383243	15438.559002989	20.349	29.651	Antarctic	
389	Spectrogram 1	3	2019/2/5  9:37:12.6397	15433.639749185	15437.366456612	29.651	73.256	D	
390	Spectrogram 1	3	2019/2/5  9:37:18.9006	15439.900617663	15442.807449457	43.605	83.140	D	
391	Spectrogram 1	3	2019/2/5  9:37:27.8447	15448.844715489	15453.763969293	38.953	87.209	D	Match
392	Spectrogram 1	3	2019/2/5  9:37:34.8509	15455.850925453	15460.024837772	28.488	83.140	D	Match
393	Spectrogram 1	3	2019/2/5  9:38:12.4907	15493.490670471	15497.813651087	23.256	47.093	D	
394	Spectrogram 1	3	2019/2/5  9:38:21.1366	15502.136631703	15506.608680616	19.767	67.442	D	
395	Spectrogram 1	3	2019/2/5  9:38:28.8136	15509.813649004	15512.049673460	19.767	62.209	D	
396	Spectrogram 1	3	2019/2/5  9:38:33.5838	15514.583834511	15516.596256522	23.837	73.837	D	
397	Spectrogram 1	3	2019/2/5  9:38:40.6646	15521.664578623	15527.999981250	35.465	96.512	D	Match
398	Spectrogram 1	3	2019/2/5  9:48:59.1739	16139.173901902	16147.596260688	19.767	30.233	Antarctic	
399	Spectrogram 1	3	2019/2/5  9:49:25.7081	16165.708058786	16169.062095471	37.209	81.977	D	Match
400	Spectrogram 1	3	2019/2/5  9:49:31.0745	16171.074517482	16174.652156612	39.535	81.977	D	Match
401	Spectrogram 1	3	2019/2/5  9:49:45.4596	16185.459608152	16189.857122917	44.767	81.977	D	Match
402	Spectrogram 1	3	2019/2/5  9:50:14.9006	16214.900615580	16217.732913225	37.209	78.488	D	Match
403	Spectrogram 1	3	2019/2/5  9:50:21.3851	16221.385086504	16223.919247554	41.860	94.767	D	Match
404	Spectrogram 1	3	2019/2/5  9:51:30.1553	16290.155269928	16292.093157790	34.884	93.023	D	Match
405	Spectrogram 1	3	2019/2/5  9:51:01.1615	16261.161486141	16262.801237409	34.884	79.070	D	
406	Spectrogram 1	3	2019/2/5  9:52:04.9627	16324.962717301	16327.049673460	23.837	64.535	D	
407	Spectrogram 1	3	2019/2/5  9:52:23.0745	16343.074515399	16345.459608152	33.721	73.837	D	
408	Spectrogram 1	3	2019/2/5  9:53:37.6832	16417.683216848	16420.068309601	38.372	63.953	D	
409	Spectrogram 1	3	2019/2/5  9:53:51.6211	16431.621102627	16434.155263678	35.465	62.791	D	
410	Spectrogram 1	3	2019/2/5  9:53:56.0186	16436.018617391	16439.074517482	20.930	80.233	D	
411	Spectrogram 1	3	2019/2/5  9:53:58.1801	16438.180107699	16441.012405344	33.140	71.512	D	
412	Spectrogram 1	3	2019/2/5  9:54:11.6708	16451.670788587	16454.204949638	30.814	93.023	D	
413	Spectrogram 1	3	2019/2/5  9:54:47.0745	16487.074527899	16507.645952899	12.791	28.488	Antarctic	Match
414	Spectrogram 1	3	2019/2/5  9:54:58.5528	16498.552786775	16501.757755163	48.837	80.814	D	
415	Spectrogram 1	3	2019/2/5  9:55:23.2981	16523.298124094	16526.652160779	24.419	72.093	D	
416	Spectrogram 1	3	2019/2/5  9:55:33.7329	16533.732904891	16542.080729529	18.605	29.070	Antarctic	Match
417	Spectrogram 1	3	2019/2/5  9:56:37.1935	16597.193544293	16604.945095743	18.023	29.070	Antarctic	
418	Spectrogram 1	3	2019/2/5  9:57:29.7401	16649.740119022	16653.392292301	23.837	81.977	D	
419	Spectrogram 1	3	2019/2/5  9:57:26.0879	16646.087945743	16648.174901902	25.000	52.907	D	
420	Spectrogram 1	3	2019/2/5  9:57:37.5662	16657.566204620	16661.367446196	31.395	52.907	D	
421	Spectrogram 1	3	2019/2/5  9:57:59.3302	16679.330175996	16686.485454257	19.186	29.070	Antarctic	
422	Spectrogram 1	3	2019/2/5  9:58:15.8022	16695.802222826	16699.827066848	40.116	84.884	D	Match
423	Spectrogram 1	3	2019/2/5  9:58:14.9078	16694.907813043	16697.292905797	22.674	65.698	D	
424	Spectrogram 1	3	2019/2/5  9:58:20.5724	16700.572427083	16704.075532065	33.721	78.488	D	Match
425	Spectrogram 1	3	2019/2/5  9:58:29.7401	16709.740127355	16716.895405616	19.767	30.814	Antarctic	
426	Spectrogram 1	3	2019/2/5  9:58:41.3675	16721.367454529	16728.075527899	22.093	28.488	Antarctic	
427	Spectrogram 1	3	2019/2/5  9:59:16.2494	16756.249436051	16766.833285145	13.372	30.233	Antarctic	
428	Spectrogram 1	3	2019/2/5  9:59:41.4420	16781.441978261	16790.013405344	20.349	29.070	Antarctic	
429	Spectrogram 1	3	2019/2/5  10:00:01.4171	16801.417130072	16805.665576540	33.721	90.698	D	Match
430	Spectrogram 1	3	2019/2/5  10:00:12.2991	16812.299134511	16815.280500453	32.558	79.070	D	
431	Spectrogram 1	3	2019/2/5  10:00:24.8954	16824.895405616	16828.920249638	31.395	79.651	D	
432	Spectrogram 1	3	2019/2/5  10:00:46.3612	16846.361240399	16850.609686866	36.628	87.209	D	
433	Spectrogram 1	3	2019/2/5  10:00:59.8519	16859.851921286	16863.131423822	33.140	77.326	D	
434	Spectrogram 1	3	2019/2/5  10:01:36.1501	16896.150051630	16898.535144384	35.465	76.744	D	
435	Spectrogram 1	3	2019/2/5  10:01:27.8768	16887.876761141	16890.187319746	36.047	73.256	D	
436	Spectrogram 1	3	2019/2/5  10:01:48.8209	16908.820856884	16912.622098460	37.209	83.140	D	Match
437	Spectrogram 1	3	2019/2/5  10:01:58.8830	16918.882985688	16923.280500453	36.628	81.977	D	Match
438	Spectrogram 1	3	2019/2/5  10:02:22.9575	16942.957515670	16953.019625725	19.767	29.070	Antarctic	
439	Spectrogram 1	3	2019/2/5  10:02:36.8209	16956.820867301	16968.969933514	19.186	28.488	Antarctic	Match
440	Spectrogram 1	3	2019/2/5  10:02:55.3799	16975.379870290	16977.690428895	38.953	88.372	D	
441	Spectrogram 1	3	2019/2/5  10:03:00.4482	16980.448192391	16983.951297373	34.302	81.395	D	Match
442	Spectrogram 1	3	2019/2/5  10:03:14.8333	16994.833283062	16996.994773370	36.628	75.000	D	Match
443	Spectrogram 1	3	2019/2/5  10:03:20.9451	17000.945083243	17003.851915036	36.628	79.651	D	Match
444	Spectrogram 1	3	2019/2/5  10:03:33.1687	17013.168683605	17015.032037319	47.093	81.395	D	Match
445	Spectrogram 1	3	2019/2/5  10:03:43.3053	17023.305346558	17030.311556522	19.186	29.651	Antarctic	Match
446	Spectrogram 1	3	2019/2/5  10:04:08.2743	17048.274286322	17050.286708333	41.860	72.093	D	
447	Spectrogram 1	3	2019/2/5  10:04:14.0134	17054.013415761	17056.398508514	40.116	69.186	D	Match
448	Spectrogram 1	3	2019/2/5  10:04:20.3488	17060.348818388	17062.361240399	39.535	69.767	D	Match
449	Spectrogram 1	3	2019/2/5  10:04:46.7339	17086.733906975	17094.634526721	21.512	28.488	Antarctic	Match
450	Spectrogram 1	3	2019/2/5  10:05:17.2184	17117.218373732	17132.646942482	15.698	30.233	Antarctic	
451	Spectrogram 1	3	2019/2/5  10:05:35.4793	17135.479258877	17138.311556522	44.186	77.326	D	Match
452	Spectrogram 1	3	2019/2/5  10:05:41.2184	17141.218388315	17143.678015217	40.116	79.070	D	Match
453	Spectrogram 1	3	2019/2/5  10:05:48.8209	17148.820871467	17156.646957065	20.349	29.651	Antarctic	
454	Spectrogram 1	3	2019/2/5  10:06:18.1873	17178.187325996	17181.764965127	19.767	47.674	D	
455	Spectrogram 1	3	2019/2/5  10:06:32.3488	17192.348814221	17198.460614402	26.744	50.000	D	Match
456	Spectrogram 1	3	2019/2/5  10:06:50.8333	17210.833283062	17223.578622464	19.767	29.070	Antarctic	Match
457	Spectrogram 1	3	2019/2/5  10:06:41.1438	17201.143843750	17203.678004801	37.209	74.419	D	Match
458	Spectrogram 1	3	2019/2/5  10:06:45.8395	17205.839495109	17208.075519565	39.535	75.581	D	Match
459	Spectrogram 1	3	2019/2/5  10:06:55.8271	17215.827071014	17219.032039402	38.372	79.070	D	Match
460	Spectrogram 1	3	2019/2/5  10:07:03.2060	17223.205951721	17225.665578623	36.628	72.674	D	Match
461	Spectrogram 1	3	2019/2/5  10:08:27.2805	17307.280490036	17321.889183152	16.279	27.907	Antarctic	
462	Spectrogram 1	3	2019/2/5  10:08:01.1190	17281.119003895	17284.323972283	31.977	70.349	D	Match
463	Spectrogram 1	3	2019/2/5  10:08:16.6221	17296.622106793	17300.721484964	37.791	79.070	D	Match
464	Spectrogram 1	3	2019/2/5  10:08:28.4730	17308.473036413	17310.783595018	40.698	75.581	D	Match
465	Spectrogram 1	3	2019/2/5  10:09:02.0134	17342.013403261	17344.473030163	15.698	44.186	D	
466	Spectrogram 1	3	2019/2/5  10:09:05.9637	17345.963731884	17351.479258877	30.233	50.000	D	Match
467	Spectrogram 1	3	2019/2/5  10:09:15.5786	17355.578637047	17357.889195652	42.442	90.116	D	Match
468	Spectrogram 1	3	2019/2/5  10:09:27.4296	17367.429566667	17376.299130344	19.186	27.907	Antarctic	Match
469	Spectrogram 1	3	2019/2/5  10:09:33.8395	17373.839503442	17380.100371920	34.302	69.767	D	Match
470	Spectrogram 1	3	2019/2/5  10:10:31.3799	17431.379866123	17433.914027174	39.535	76.163	D	Match
471	Spectrogram 1	3	2019/2/5  10:10:36.8209	17436.820858967	17439.504088315	40.116	76.744	D	Match
472	Spectrogram 1	3	2019/2/5  10:10:36.8954	17436.895393116	17445.914025091	16.860	29.651	Antarctic	Match
473	Spectrogram 1	3	2019/2/5  10:10:51.4296	17451.429552083	17455.007191214	43.023	83.721	D	Match
475	Spectrogram 1	3	2019/2/5  10:11:47.2556	17507.255648098	17515.454404438	19.186	28.488	Antarctic	Match
476	Spectrogram 1	3	2019/2/5  10:12:51.4296	17571.429568750	17582.609691033	19.767	30.233	Antarctic	Match
477	Spectrogram 1	3	2019/2/5  10:13:25.1190	17605.119003895	17607.429562500	37.209	84.884	D	
478	Spectrogram 1	3	2019/2/5  10:13:31.4544	17611.454406522	17614.733909058	33.721	80.233	D	Match
479	Spectrogram 1	3	2019/2/5  10:14:04.5476	17644.547568478	17652.746324819	19.767	27.907	Antarctic	Match
480	Spectrogram 1	3	2019/2/5  10:13:46.8084	17626.808441123	17629.118999728	40.116	77.907	D	
481	Spectrogram 1	3	2019/2/5  10:13:57.1687	17637.168687772	17638.957507337	43.023	92.442	D	
482	Spectrogram 1	3	2019/2/5  10:13:59.4047	17639.404712228	17642.087941576	36.628	84.302	D	
483	Spectrogram 1	3	2019/2/5  10:14:15.8768	17655.876759058	17659.603466486	38.953	73.837	D	
484	Spectrogram 1	3	2019/2/5  10:15:30.6345	17730.634528804	17737.640738768	19.767	29.070	Antarctic	
485	Spectrogram 1	3	2019/2/5  10:14:48.5227	17688.522734873	17693.218386232	34.302	75.000	D	
486	Spectrogram 1	3	2019/2/5  10:17:11.0010	17832.000989583	17834.758753080	34.302	84.884	D	Match
487	Spectrogram 1	3	2019/2/5  10:17:19.1563	17839.156267844	17841.541360598	45.349	79.070	D	Match
488	Spectrogram 1	3	2019/2/5  10:17:46.4358	17866.435766214	17872.323963949	17.442	30.814	Antarctic	
