Selection	View	Channel	Begin Date Time	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call Type
261	Spectrogram 1	1	2019/2/5  9:09:00.3354	13290.335436025	13292.422383851	71.144	92.040	D
262	Spectrogram 1	1	2019/2/5  9:11:45.0557	13455.055696584	13456.993576708	44.776	73.632	D
263	Spectrogram 1	1	2019/2/5  9:14:08.6833	13598.683327329	13601.441079814	50.249	85.075	D
264	Spectrogram 1	1	2019/2/5  9:14:41.4037	13631.403687888	13635.503049689	43.284	71.642	D
265	Spectrogram 1	1	2019/2/5  9:15:31.9376	13681.937638820	13684.322722050	47.264	95.025	D
266	Spectrogram 1	1	2019/2/5  9:15:42.9686	13692.968648758	13695.428265839	23.881	82.090	D
267	Spectrogram 1	1	2019/2/5  9:16:28.8074	13738.807417081	13740.819831056	49.751	81.095	D
268	Spectrogram 1	1	2019/2/5  9:18:57.0557	13887.055696584	13888.769975155	54.229	84.577	D
269	Spectrogram 1	1	2019/2/5  9:20:11.6645	13961.664531366	13966.211096273	37.313	77.114	D
270	Spectrogram 1	1	2019/2/5  9:22:35.4408	14105.440779814	14107.825863043	44.279	92.040	D
271	Spectrogram 1	1	2019/2/5  9:22:19.7887	14089.788671118	14091.428415839	56.716	87.065	D
272	Spectrogram 1	1	2019/2/5  9:22:58.9939	14128.993926708	14134.434897826	32.338	78.607	D
273	Spectrogram 1	1	2019/2/5  9:23:11.1429	14141.142944410	14145.465907764	37.811	78.109	D
274	Spectrogram 1	1	2019/2/5  9:25:09.8013	14259.801285093	14264.198782298	27.861	67.662	D
275	Spectrogram 1	1	2019/2/5  9:25:37.1552	14287.155208385	14293.117916460	32.836	77.612	D
276	Spectrogram 1	1	2019/2/5  9:26:41.6274	14351.627439441	14356.993876708	40.299	77.114	D
277	Spectrogram 1	1	2019/2/5  9:26:49.1554	14359.155358385	14362.285780124	37.313	72.637	D
278	Spectrogram 1	1	2019/2/5  9:27:29.7018	14399.701773292	14401.714187267	19.900	64.677	D
279	Spectrogram 1	1	2019/2/5  9:28:05.3290	14435.328954037	14440.695391304	42.289	75.622	D
280	Spectrogram 1	1	2019/2/5  9:29:52.9563	14542.956284783	14547.428315839	57.214	82.587	D
281	Spectrogram 1	1	2019/2/5  9:30:31.3417	14581.341668012	14585.515563665	43.781	78.109	D
282	Spectrogram 1	1	2019/2/5  9:33:11.9626	14741.962566770	14749.415951863	20.896	28.856	Antarctic
283	Spectrogram 1	1	2019/2/5  9:33:49.3045	14779.304476087	14785.192650311	49.751	86.070	D
284	Spectrogram 1	1	2019/2/5  9:34:00.1119	14790.111884472	14796.968998758	20.398	30.846	Antarctic
285	Spectrogram 1	1	2019/2/5  9:34:01.0063	14791.006290683	14795.478321739	35.821	59.701	D
286	Spectrogram 1	1	2019/2/5  9:34:43.3415	14833.341518012	14840.273166149	52.239	69.154	D
287	Spectrogram 1	1	2019/2/5  9:35:20.1612	14870.161240373	14874.856872981	40.796	78.607	D
288	Spectrogram 1	1	2019/2/5  9:35:24.7823	14874.782339130	14878.061828571	46.269	84.080	D
289	Spectrogram 1	1	2019/2/5  9:35:28.2109	14878.210896273	14882.831995031	42.786	87.562	D
290	Spectrogram 1	1	2019/2/5  9:35:32.6834	14882.683377329	14886.708205280	41.791	93.532	D
291	Spectrogram 1	1	2019/2/5  9:35:51.1678	14901.167772360	14905.416201863	33.831	78.109	D
292	Spectrogram 1	1	2019/2/5  9:35:57.7268	14907.726751242	14910.931706832	24.378	76.119	D
293	Spectrogram 1	1	2019/2/5  9:37:18.7450	14988.745047205	14993.068010559	28.856	69.652	D
294	Spectrogram 1	1	2019/2/5  9:37:51.9876	15021.987594720	15025.490685714	43.781	83.582	D
295	Spectrogram 1	1	2019/2/5  9:37:58.3975	15028.397505901	15032.124198447	49.254	80.100	D
296	Spectrogram 1	1	2019/2/5  9:39:04.2854	15094.285430124	15098.906528882	39.303	93.532	D
297	Spectrogram 1	1	2019/2/5  9:49:48.1113	15738.111304969	15741.688929814	38.308	82.587	D
298	Spectrogram 1	1	2019/2/5  9:49:54.4467	15744.446682298	15747.055367081	39.303	82.587	D
299	Spectrogram 1	1	2019/2/5  9:50:10.9932	15760.993197205	15764.198152795	45.771	73.134	D
300	Spectrogram 1	1	2019/2/5  9:50:37.7508	15787.750849689	15790.285000621	45.274	75.124	D
301	Spectrogram 1	1	2019/2/5  9:50:44.6080	15794.607963975	15797.067581056	42.289	81.592	D
302	Spectrogram 1	1	2019/2/5  9:51:52.8814	15862.881421429	15864.670233851	45.771	86.070	D
303	Spectrogram 1	1	2019/2/5  9:53:06.0741	15936.074113043	15942.484024224	20.896	30.348	Antarctic
304	Spectrogram 1	1	2019/2/5  9:54:09.8006	15999.800555590	16007.253940683	19.900	30.846	Antarctic
305	Spectrogram 1	1	2019/2/5  9:58:38.5714	16268.571392857	16271.850882298	45.274	77.114	D
306	Spectrogram 1	1	2019/2/5  9:58:42.2981	16272.298085404	16275.279439441	42.786	80.100	D
307	Spectrogram 1	1	2019/2/5  10:00:24.1113	16374.111325776	16377.465349068	33.333	87.562	D
308	Spectrogram 1	1	2019/2/5  10:02:11.8136	16481.813640373	16484.645926708	39.801	84.577	D
309	Spectrogram 1	1	2019/2/5  10:02:17.1801	16487.180077640	16489.714228571	41.294	74.627	D
310	Spectrogram 1	1	2019/2/5  10:03:04.2109	16534.210937578	16540.769916460	19.900	27.861	Antarctic
311	Spectrogram 1	1	2019/2/5  10:03:23.2171	16553.217069565	16555.825754348	39.303	85.075	D
312	Spectrogram 1	1	2019/2/5  10:03:36.4841	16566.484095031	16569.167313665	49.751	76.617	D
313	Spectrogram 1	1	2019/2/5  10:03:40.2853	16570.285321429	16574.086547826	43.284	77.114	D
314	Spectrogram 1	1	2019/2/5  10:03:54.9685	16584.968490062	16587.577174845	53.234	80.597	D
315	Spectrogram 1	1	2019/2/5  10:04:05.2546	16595.254611491	16604.124139752	19.900	28.856	Antarctic
316	Spectrogram 1	1	2019/2/5  10:04:37.2296	16627.229633540	16628.943912112	40.299	62.189	D
317	Spectrogram 1	1	2019/2/5  10:04:43.0433	16633.043273913	16635.130221739	40.299	71.642	D
318	Spectrogram 1	1	2019/2/5  10:05:09.1301	16659.130121739	16668.223251553	20.896	28.856	Antarctic
319	Spectrogram 1	1	2019/2/5  10:05:57.8012	16707.801176398	16710.633462733	47.264	74.627	D
320	Spectrogram 1	1	2019/2/5  10:06:03.2421	16713.242147516	16715.627230745	43.781	77.114	D
321	Spectrogram 1	1	2019/2/5  10:06:55.7885	16765.788512422	16771.304017391	29.851	48.259	D
322	Spectrogram 1	1	2019/2/5  10:07:15.5400	16785.539982919	16793.366037267	21.891	28.358	Antarctic
323	Spectrogram 1	1	2019/2/5  10:07:08.0121	16778.012063975	16780.322613354	40.299	76.617	D
324	Spectrogram 1	1	2019/2/5  10:07:12.9313	16782.931298137	16785.092779814	47.761	76.119	D
325	Spectrogram 1	1	2019/2/5  10:07:18.5213	16788.521336957	16791.055487888	49.254	79.104	D
326	Spectrogram 1	1	2019/2/5  10:07:23.6642	16793.664172671	16796.198323602	42.289	78.109	D
327	Spectrogram 1	1	2019/2/5  10:08:23.3662	16853.366237267	16856.496659006	41.791	70.647	D
328	Spectrogram 1	1	2019/2/5  10:08:38.7947	16868.794744410	16872.148767702	44.279	75.622	D
329	Spectrogram 1	1	2019/2/5  10:08:55.2667	16885.266725466	16887.800876398	43.284	77.114	D
330	Spectrogram 1	1	2019/2/5  10:09:28.8074	16918.807408385	16925.366387267	34.826	49.254	D
331	Spectrogram 1	1	2019/2/5  10:09:35.5155	16925.515454969	16927.676936646	60.199	88.060	D
332	Spectrogram 1	1	2019/2/5  10:09:49.9005	16939.900488199	16946.310399379	22.388	28.856	Antarctic
333	Spectrogram 1	1	2019/2/5  10:09:56.4595	16946.459467081	16952.571242857	37.313	64.179	D
334	Spectrogram 1	1	2019/2/5  10:10:58.5462	17008.546164907	17011.005781988	42.786	76.617	D
335	Spectrogram 1	1	2019/2/5  10:11:04.3598	17014.359805280	17016.148617702	45.274	75.124	D
336	Spectrogram 1	1	2019/2/5  10:11:01.7511	17011.751120497	17016.893956211	20.398	28.358	Antarctic
337	Spectrogram 1	1	2019/2/5  10:11:13.6765	17023.676536646	17026.508822981	43.284	83.582	D
338	Spectrogram 1	1	2019/2/5  10:12:10.0246	17080.024577950	17087.925166149	19.900	29.851	Antarctic
339	Spectrogram 1	1	2019/2/5  10:13:17.4036	17147.403629193	17155.900488199	20.398	29.353	Antarctic
340	Spectrogram 1	1	2019/2/5  10:13:53.8507	17183.850682298	17186.682968634	49.751	80.597	D
341	Spectrogram 1	1	2019/2/5  10:14:28.2853	17218.285321429	17225.515104969	20.398	30.846	Antarctic
342	Spectrogram 1	1	2019/2/5  10:17:34.2482	17404.248179503	17407.974872050	43.284	79.104	D
343	Spectrogram 1	1	2019/2/5  10:17:40.0618	17410.061819876	17413.043173913	52.239	78.109	D
